arg_id,comment_id,argument,cluster_l1,cluster_l2,is_centroid,micro_cluster_id,micro_cluster_size,centroid_arg_id,source,url,original_count,duplicate_group_id
A40_2,40,原発はCO₂対策にはならず、建設や燃料調達、廃棄物の保管・処理、廃炉などの過程で大量のCO₂を排出する。,1_2,2_59,false,917,2,A29_5,dhtool2025/full-complete-compressed,,1,group-40
A40_3,40,日常的に放射能をばらまき、海に温排水を垂れ流している。,1_6,2_31,true,694,1,A40_3,dhtool2025/full-complete-compressed,,1,group-40
A40_4,40,福島原発の事故のような事態が再発すれば取り返しのつかないことになる。,1_6,2_1,true,288,1,A40_4,dhtool2025/full-complete-compressed,,1,group-40
A40_5,40,再生可能エネルギーへの研究と投資を増やし、抜本的なCO₂対策を進めるべきである。,1_4,2_14,true,1392,1,A40_5,dhtool2025/full-complete-compressed,,1,group-40
A41_0,41,我が国は再生エネルギーに集中すべきであり、CO2を大量に排出する火力発電を止めるべきである。,1_2,2_17,true,1381,1,A41_0,dhtool2025/full-complete-compressed,,1,group-41
A41_1,41,原発は全廃に向けて努力すべきであり、エネルギー政策は福島第一原発事故の教訓を反映させるべきである。,1_6,2_29,false,128,2,A14_0,dhtool2025/full-complete-compressed,,1,group-41
A41_2,41,原発は安全対策費用や事故時のコストが莫大であり、経済的でも環境に優しくもないため、再生エネルギーの推進が必要である。,1_5,2_10,false,305,3,A139_0,dhtool2025/full-complete-compressed,,1,group-41
A41_3,41,エネルギー基本計画の見直しを行い、再生エネルギーのさらなる推進と原発全廃を目指すべきである。,1_7,2_11,true,1264,2,A41_3,dhtool2025/full-complete-compressed,,1,group-41
A42_0,42,原発依存度を下げる方針から原発を最大限活用する方向に転換することに反対である。,1_5,2_62,true,494,3,A42_0,dhtool2025/full-complete-compressed,,1,group-42
A42_1,42,福島の原発事故の解決が進んでおらず、汚染水の排出が続いている現状を考えると、原発推進には根拠がない。,1_6,2_19,true,143,2,A42_1,dhtool2025/full-complete-compressed,,1,group-42
A42_2,42,原発推進に対して国民として大反対であり、全ての原発は廃炉にするべきである。,1_8,2_7,true,218,2,A42_2,dhtool2025/full-complete-compressed,,1,group-42
A43_0,43,地形的に可能な限り47都道府県に原発を作るべきである。,1_8,2_41,true,420,1,A43_0,dhtool2025/full-complete-compressed,,1,group-43
A43_1,43,原子力発電所は24時間発電でき、火力発電のように燃料輸入に依存しない。,1_5,2_5,true,71,1,A43_1,dhtool2025/full-complete-compressed,,1,group-43
A43_2,43,太陽光発電や風力発電は環境に悪影響を与えるため、原子力発電を推奨する。,1_4,2_22,true,1114,1,A43_2,dhtool2025/full-complete-compressed,,1,group-43
A43_3,43,国立大学に原子力工学科を設立し、研究者が日本で活躍できる場を整えるべきである。,1_5,2_5,true,49,1,A43_3,dhtool2025/full-complete-compressed,,1,group-43
A43_4,43,日本国内の送電を60Hzに統一すべきである。,1_5,2_30,true,1185,1,A43_4,dhtool2025/full-complete-compressed,,1,group-43
A43_5,43,安定した電力供給のためには原子力発電が不可欠である。,1_5,2_5,true,67,1,A43_5,dhtool2025/full-complete-compressed,,1,group-43
A44_0,44,日本の原子力発電方式を原子力空母と同じ方式にすべきである。,1_5,2_5,true,53,1,A44_0,dhtool2025/full-complete-compressed,,1,group-44
A44_1,44,JAIFは原子力空母の安全性について発言している。,1_5,2_52,true,54,1,A44_1,dhtool2025/full-complete-compressed,,1,group-44
A44_2,44,三菱重工が開発している小型の原子力発電機を支援すればエネルギー庁の存在意義を示せる。,1_4,2_9,true,1156,1,A44_2,dhtool2025/full-complete-compressed,,1,group-44
A44_3,44,災害復旧のための原子力発電船の開発が期待できる。,1_4,2_39,true,1164,1,A44_3,dhtool2025/full-complete-compressed,,1,group-44
A44_4,44,自衛隊で災害復旧のための原子力発電船を使用するには博士号を持った人が運用すべきであり、防衛大学校に原子力専攻科を設立すべきである。,1_5,2_5,true,50,1,A44_4,dhtool2025/full-complete-compressed,,1,group-44
A44_5,44,地域活性化のために山口県の上関原発を優先すべきである。,1_8,2_7,true,423,1,A44_5,dhtool2025/full-complete-compressed,,1,group-44
A45_0,45,原発を積極的に活用する方針に強く反対する。,1_8,2_7,false,220,2,A35_0,dhtool2025/full-complete-compressed,,1,group-45
A45_1,45,地震大国日本で原発を利用することは非現実的である。,1_6,2_50,false,21,2,A234_1,dhtool2025/full-complete-compressed,,1,group-45
A45_2,45,福島第一原子力発電所の事故により、国土と海洋が放射性物質で汚染された。,1_6,2_31,true,141,1,A45_2,dhtool2025/full-complete-compressed,,1,group-45
A45_3,45,今後も巨大な地震が繰り返し起きることが分かっているため、放射性物質で国土や海洋を汚染する政策はやめるべきである。,1_6,2_6,true,170,1,A45_3,dhtool2025/full-complete-compressed,,1,group-45
A45_4,45,電力はガス火力発電と再生可能エネルギーで十分にまかなえる。,1_4,2_20,true,1208,1,A45_4,dhtool2025/full-complete-compressed,,1,group-45
A45_5,45,原発関連企業の利権を維持するために国土や市民の健康を危険にさらす政策はやめるべきである。,1_8,2_28,true,462,2,A45_5,dhtool2025/full-complete-compressed,,1,group-45
A45_6,45,原発を乱立させることは防衛の観点からも危険である。,1_8,2_41,true,301,1,A45_6,dhtool2025/full-complete-compressed,,1,group-45
A45_7,45,国土の清浄さや市民の健康を守ることは重要な国益である。,1_8,2_28,true,928,1,A45_7,dhtool2025/full-complete-compressed,,1,group-45
A45_8,45,原発関連企業の一時的な儲けのために国益を損ねる政策はやめるべきである。,1_8,2_35,false,462,2,A45_5,dhtool2025/full-complete-compressed,,1,group-45
A46_0,46,原発は安いとは言えない。コストのかかる発電である。,1_5,2_24,true,280,2,A46_0,dhtool2025/full-complete-compressed,,9,group-46
A46_1,46,原発の発電コストには賠償等が含まれていない。,1_5,2_24,true,279,2,A46_1,dhtool2025/full-complete-compressed,,9,group-46
A46_2,46,国民に聞かれたくない事は報じずに進めるエネルギー政策を見直すべきである。,1_7,2_54,true,1274,1,A46_2,dhtool2025/full-complete-compressed,,9,group-46
A47_0,47,原子力発電は「準国産エネルギー源」とするのは誤りであり、ウランは全面的に輸入に依存しているため、国産とは言えない。,1_5,2_33,true,516,1,A47_0,dhtool2025/full-complete-compressed,,1,group-47
A47_1,47,使用済み核燃料の再処理も外国に依存しているため、原子力発電を国産エネルギーと呼ぶことはできない。,1_5,2_33,true,517,1,A47_1,dhtool2025/full-complete-compressed,,1,group-47
A47_2,47,再生可能エネルギーこそが真の国産エネルギーであり、太陽光・風力・水力・地熱は日本国内で生産できる。,1_4,2_20,true,1239,1,A47_2,dhtool2025/full-complete-compressed,,1,group-47
A47_3,47,エネルギー安全保障は発電に伴う危険性も考慮すべきであり、福島の原発事故は未曾有の被害をもたらした。,1_6,2_57,true,82,1,A47_3,dhtool2025/full-complete-compressed,,1,group-47
A47_4,47,原子力発電にしがみつくことは愚かな選択であり、地震の多い日本では過酷な事故を経験している。,1_6,2_50,true,37,1,A47_4,dhtool2025/full-complete-compressed,,1,group-47
A47_5,47,第7次エネルギー基本計画(案)に強く反対する。,1_7,2_47,false,1057,10,A102_0,dhtool2025/full-complete-compressed,,1,group-47
A47_6,47,原発事故被災者の集団訴訟が1万人を超えており、原発の最大限活用に対する反発が強まっている。,1_6,2_27,true,105,2,A47_6,dhtool2025/full-complete-compressed,,1,group-47
A48_0,48,2012年の環境とエネルギーをめぐる国民的議論では、2030年代に原発ゼロを目指すという結論が出されたが、政権交代によりその方針が白紙に戻された。,1_4,2_44,true,1353,2,A48_0,dhtool2025/full-complete-compressed,,1,group-48
A48_1,48,福井県の原発事故避難計画は、国内避難民を事実上「棄民」扱いするものであり、国際法に反している。,1_6,2_27,true,186,2,A48_1,dhtool2025/full-complete-compressed,,1,group-48
A48_2,48,バイオマス発電は海外の森林破壊や国内外の人権侵害につながるため、ゼロにすべきである。,1_4,2_14,true,681,1,A48_2,dhtool2025/full-complete-compressed,,1,group-48
A49_0,49,火災事故が度重なり、死傷者が出ていることは深刻な問題である。,1_6,2_27,true,210,1,A49_0,dhtool2025/full-complete-compressed,,1,group-49
A49_1,49,木質バイオマス発電は温室効果ガスを石炭より多く排出し、地球温暖化を進めるため、支援をやめるべきである。,1_4,2_14,true,683,1,A49_1,dhtool2025/full-complete-compressed,,1,group-49
A49_2,49,再生可能エネルギーを主力電源とする方針に対し、既存ストックへの支援が不足しているため、住宅用太陽光発電の既存ストックへの対策を行うべきである。,1_4,2_22,true,1237,1,A49_2,dhtool2025/full-complete-compressed,,1,group-49
A49_3,49,小型風力発電についての支援が不足しているため、土地の活用とエネルギーの多様化を進めるべきである。,1_4,2_9,true,1225,1,A49_3,dhtool2025/full-complete-compressed,,1,group-49
A49_4,49,地熱発電に関しては、温泉事業者の不安を解消するために情報共有を進めるべきである。,1_4,2_60,true,1232,1,A49_4,dhtool2025/full-complete-compressed,,1,group-49
A49_5,49,製造業は再生可能エネルギーを使用する必要があり、データセンターや半導体工場も再生可能エネルギーを求めている。,1_4,2_14,true,1310,1,A49_5,dhtool2025/full-complete-compressed,,1,group-49
A49_6,49,原子力発電の新規建設においては、建設費用が膨らむ傾向があるため、再検討が必要である。,1_5,2_38,true,263,1,A49_6,dhtool2025/full-complete-compressed,,1,group-49
A50_0,50,もんじゅの事例では核燃料サイクルが成功していないため、原発推進の理由とするのは難しい。,1_5,2_33,true,372,1,A50_0,dhtool2025/full-complete-compressed,,1,group-50
A51_0,51,再生可能エネルギーの導入目標が低いことは蓄電池ビジネスの課題であり、需給調整市場での落札価格の公表など事業性を確保し、再生可能エネルギーの割合を引き上げるべきである。,1_4,2_14,true,1308,1,A51_0,dhtool2025/full-complete-compressed,,1,group-51
A51_1,51,「原発依存度を可能な限り低減する」という文言の削除は福島第一原発事故の被害者に対する配慮が欠けており、国の最低限のモラルとしてこの文言の維持を求める。,1_4,2_13,true,409,1,A51_1,dhtool2025/full-complete-compressed,,1,group-51
A52_0,52,原発は廃絶すべきである。,1_8,2_15,false,388,4,A21_0,dhtool2025/full-complete-compressed,,1,group-52
A53_0,53,化石・石炭燃料を減らし、再生可能エネルギーを増やすべき,1_2,2_17,true,1378,2,A53_0,dhtool2025/full-complete-compressed,,1,group-53
A54_0,54,原発使用はこれまで通り、低減する方針を続けるべきである。,1_4,2_13,true,475,2,A54_0,dhtool2025/full-complete-compressed,,1,group-54
A54_1,54,原発再稼働や新規建設は控えるべきで、他の自然エネルギーへの転換を求める。,1_4,2_39,true,1383,1,A54_1,dhtool2025/full-complete-compressed,,1,group-54
A56_0,56,使用済みMOX燃料を再処理しても、再利用できるのは1度程度ではないかと思う。,1_6,2_49,true,364,1,A56_0,dhtool2025/full-complete-compressed,,1,group-56
A56_1,56,使用済みMOX燃料の処理については技術的に確立していないと思う。,1_5,2_33,true,365,1,A56_1,dhtool2025/full-complete-compressed,,1,group-56
A56_2,56,再処理利用目的でデータを集めることは無駄なお金と時間を掛けることではないか。,1_5,2_10,true,736,1,A56_2,dhtool2025/full-complete-compressed,,1,group-56
A56_3,56,核のゴミを増やすことは選択肢から外すべきであり、増やしてはいけない段階だと思う。,1_6,2_49,true,317,1,A56_3,dhtool2025/full-complete-compressed,,1,group-56
A56_4,56,脱原発に舵を切り、再エネ普及に全力をかけるべきである。,1_4,2_44,true,504,1,A56_4,dhtool2025/full-complete-compressed,,1,group-56
A57_0,57,福島第一原発事故を経験し、廃炉が目途が立たない中で新たな原発を建造し、電力の主要なエネルギー源にする理屈が理解できない。,1_6,2_29,true,120,1,A57_0,dhtool2025/full-complete-compressed,,1,group-57
A57_1,57,万一、稼働中の原発に地震等で深刻事故が起きた場合、日本の国土の半分が放射能汚染される可能性がある。,1_6,2_31,true,179,1,A57_1,dhtool2025/full-complete-compressed,,1,group-57
A57_2,57,福島第一原発事故による避難者はまだ２万５千人以上おり、彼らが故郷に戻ることは難しい。,1_6,2_19,false,106,2,A39_1,dhtool2025/full-complete-compressed,,1,group-57
A57_3,57,電力会社や行政は、福島第一原発事故による避難者の苦しみに対してどのように責任を取るのか。,1_6,2_29,true,111,1,A57_3,dhtool2025/full-complete-compressed,,1,group-57
